prod,title,author,date,stars,comments
iHeartRadio,great!!,RJ,1-May-13,5,Has EWTN !!!  Simply awesome... You can find all kinds of your favorite stations and songs and just an all around terrific radio!!
iHeartRadio,Its to bad.,John P.,1-Jan-17,4,Its to bad I had to download Amazon's app store to get iheart radio to work on my asus transformer pad with Android 4.4.2
iHeartRadio,It Improves,Bernie,22-May-14,4,"I didn't care for their earlier app versions, but switching to Android and using it pretty constantly over the last year on my tablet while traveling has been fun. New phone so added it without a lot of thought. Sign of a good app in my opinion. I wish the app had a little more audio control, but not too many audio apps for Android does."
iHeartRadio,Great Concept but Doesn't Work,Krista D. Meulengracht,22-Jul-13,1,"The idea of listening to your favorite station on the phone is awesome, but if I can ever get the app to actually play my station it quits after a few minutes. I must have dead zones in my neighborhood because it always dies in the same locations.I really wish it worked because I would listen every day - not allowed to stream at work and cannot get AM radio reception in my office building."
iHeartRadio,I use this app everyday! Reccomend it 100%,KindleFireLover,20-Oct-12,5,"This is one of my favorite apps. I use it on my Kindle Fire. If you love music, this app is perfect for you. You can listen to any radio station across the country! If you don't feel like listening to the radio, you can create your own custom station! Simply type in one of your favorite songs, singers, or bands. Similar music will play. If you like the song, give it a thumbs up. If not, give it a thumbs down and a new song will play. It is all 100% free!"
iHeartRadio,"I heart, I heart!",Mandy Reece,26-Mar-14,5,"This app is great! Compareable to Pandora, it saves my different stations, and when I listen on my phone I can amplify it in the car stereo via aux cable. No more flipping from local station to station and CD's on road trips. I heart, I heart! Even my kids have programed their favorites and the best part is that its free! I heart ""free"" too!"
iHeartRadio,Great radio app.,Kewl Clown,23-May-14,4,"I did not have to log in with Facebook.  This is a fantastic radio app.  It has lots of artists.  I intentionally searched for obscure entertainers and found them.  While it does have a filter for explicit content, it is an all or nothing approach.  The ads are not as obtrusive as they are on other apps.  And this has a quick load time."
iHeartRadio,Our family favorite,Nam,25-May-16,5,"So many reasons why I like iHeart Radio. For seasonal, all genres, and just because moments... I can even say - Birthday music or Sunday morning music and find something."
iHeartRadio,... iHeartRadio for a while now on my pc and love the idea that you can listen to stations in ...,Amazon Customer,28-Jun-16,5,I've listened to iHeartRadio for a while now on my pc and love the idea that you can listen to stations in other cities.  I have recommended iHeart to my friends.
iHeartRadio,Don't believe the hype,Caleb J. Weber,20-Sep-14,1,I don't understand this app. It is popular but I found it to be add - annoying and only worked occasionally.Maybe it's right for some but not for me. I just can't fathom all these bizarre I Heart Radio shows and such. What a strange world we live in. I turned my radio on and enjoyed that much more.
iHeartRadio,Can't stop listening!!!!,stephanie,21-Aug-16,5,I love it!!!! Has me thinking of getting rid of my Sirius radio!! I even put it on my kindle fire so I can listen on my phone in the car and at home.
iHeartRadio,I love that you can make your own channels or pick ...,Tiffani Haley,11-Dec-15,5,I love that you can make your own channels or pick existing ones. Not as many advertising interruptions as Pandora - a definite plus. Don't like that you are limited on the number of songs you can skip though.
iHeartRadio,I think for a streaming radio app this works just fine.!,marty sanders,27-Jun-16,5,I use iHeart Radio all the time.  My phone is not capable of the radio app's that use an internal tuner.  I think for a streaming radio app this works just fine.!
iHeartRadio,"Great App, Hate the Video Ads!!",M. Willard,8-Mar-15,3,"I use IHeart Radio app with my Dell Venue Pro 8 w/Windows 8.1 Pro and it works great with NO Ads!  I got this particular Version to use on my New Kindle Fire HDX 7"" Tablet, It also works Great but I don't like the video Ads, I Repeat.... I Do Not Like The Video Ads!!!!!"
iHeartRadio,Four Stars,Kindle Customer,13-Jan-15,4,Difficult changing stations.
iHeartRadio,"love it, man",Candace Patrice,15-Jan-14,4,"I absolutely love iheart radio.  Usually I can find what ever I want to listen to and be pretty entertained.  My only qualm is  that it seems that they have very limited rights to some of my favorite artist.  This results in hearing the same playlist in random order over and over if you happen to tune in for longer than an hour.  Otherwise, I heart, iheart radio."
iHeartRadio,Hate It,Wolf Blitzer,25-Oct-14,1,It's awful! I hate how it doesn't actually gives me the song I want. It gives other songs. My Niece wanted the Lion King &#34;I Can't wait to be king&#34; but it gave her &#34;what does the Fox say&#34; She was mad. It's awful! DON'T GET IT!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
iHeartRadio,Free Ride,Amazon Customer,25-Aug-17,5,Just pick your genre and let IHeartRadio take you on a journey.
iHeartRadio,Great App,Jamie,30-Aug-13,5,I can really seeing this technology making satellite radio obsolete.... you can listen to your favorite station anywhere in the country even while driving for hundreds of miles....
iHeartRadio,Needs support for FIre TV Stick,Jeffrey M. Welch,29-Dec-14,3,"I have mixed feelings here. I love iHeartRadio, we use it on our Roku all the time. I wanted to get this to use for our brand new Fire TV stick, but wait, no it doesn't work for the Fire TV. I am not sure if this is the app developer or Amazon's fault. But what are you guys waiting for?"
iHeartRadio,Five Stars,Amazon Customer,24-May-16,5,Great thanks !!!
iHeartRadio,Superb App,RANDY HARTWIG,30-Jun-14,5,"Absolutely the best. So much to choose from. Create your own stations, too. I love talk radio the most. This lets me tap into all my favorite shows in the Clear Channel universe."
iHeartRadio,I Heart,Arlene,28-Feb-16,5,Love this.
iHeartRadio,I love this!,Hannah,1-Jan-15,5,"I got tired of the limits on Pandora and now use iHeartRadio on all my devices. I chose to log in with Facebook, but you don't have to. I like being able to create custom stations based on artists that I like. Be sure to hit the thumbs down on songs you don't like so the app can learn."
iHeartRadio,"WOW!! After our ""muzak player"" broke at work ...",T. Stephens,8-Nov-14,5,"WOW!!  After our ""muzak player"" broke at work, my co-workers have been playing this app on a bluetooth speaker thru their cellphones. after hearing, & loving the different channels they played, I had to get it.  Now I can listen to all my favorites, &  I can listen to Christmas songs now!!"
iHeartRadio,Not user friendly,JY,7-Aug-13,2,"Still can't figure out where the button is to stop the app and use its alarm clock.  I always have to shut down my Kindle completely to shut this app.  And I hate the FB stuff.  I have an FB account and entered it already but it is still asking for it over and over again.  Unless I'm locked up far away in a foreign country and misses the local radio stations, I don't want to use this app at all."
iHeartRadio,Awesome!,Kindle Customer,10-Dec-15,5,iHeartRadio is unlimited with songs and radio stations like radio Disney or Z100... you can also even create an alarm that wakes you up in the morning with a radio station of your choice.
iHeartRadio,"i use it every day and really lile it, but...",Janna Smith,31-Jul-14,3,"Pretty easy to use and lots of variety.  The app just quits often, if i wait long enough it does come back, but usually i am too impatient and start it up again myself.  The recent update did not fix that.  Also, it seems to forget my favorites for a day or so, then they come back.  That said, i do use it daily anyway."
iHeartRadio,Love that it plays songs without commercials between them,April Fordham,12-Mar-16,5,Love that it plays songs without commercials between them. Also like that there is not a long pause between songs. Absolutely love that you can listen to any genre from any time period.
iHeartRadio,Love it,Td,12-Dec-16,5,Nice free alternative to Sirius XM pay subscription.  Prefer it over Pandora since i can get various local stations too.
iHeartRadio,This is the greatest item in electronics,James Virgin,2-Feb-16,5,"This is the greatest item in electronics ,because I can listen to music from all over in any state. I am from NC and hear stations from Chicago. The stations are clear w no static or distortion."
