prod,title,author,date,stars,comments
Amazon,One Star,Jerry,28-Oct-17,1,Too expensive
Amazon,Five Stars,Carolyn,12-Nov-17,5,I love this app. It even works with Alexia.
Amazon,Since the last update I can't get the app to ...,S. L. Ross,6-Jan-17,1,Since the last update I can't get the app to work on my PC at all.  The app slows to a death march speed.  I have removed it from my system.
Amazon,... song of every musician out there which kind of sucks. However,Amazon Customer,24-Sep-16,4,"It is doesn't have every song of every musician out there which kind of sucks. However, I do like the prime station and I like that I can add a song to make my own playlist. The other down side to this though is that when you listen to a prime station you can't go back to see what the previous songs and artist are."
Amazon,Five Stars,pacressman,28-Feb-17,5,Love it
Amazon,The Worst Amazon Product Ever,jaydro,13-Apr-16,1,"If I could give this app negative stars, I would.I have been a longtime Amazon customer (since the '90's). When the Amazon MP3 app came out, it was great. There were free daily MP3's, and I bought quite a bit of music from my phone. Then in updates it would become sluggish, but then you'd get a new (Android) phone and it would be okay. But then there was the change to Amazon Music, and the authentication scheme Amazon came up with for this would then break my login in other Amazon apps (Shopping and Kindle). It became unusable on my last phone. When I got my current phone I tried it again, and it worked for maybe a month, before it suddenly decided that my phone had been registered to someone else and I could not access my cloud library or Prime Music.Amazon Customer Support for this is pretty much non-existent--they will only talk to you on the phone, and then they'll tell you to wipe your phone and start over reinstalling EVERYTHING, which is ridiculous.I recently tried the app again, and it was miraculously working for no obvious reason (though the Kindle app would then keep asking me to re-login), but with this most recent update it is now once again broken for me--it gives me a network error, so I tried reverting to my backup of the previous version, and guess what, it now says that my phone was registered to someone else and I can't access my cloud library or Prime Music.So, I give up Amazon. I've bought a ton of crap from you, and I would probably buy a lot more music from you if I could buy it on my phone and be an even happier Prime customer if I could listen to Prime Music on my phone, but this app is a total disaster and the biggest black mark on my otherwise sterling opinion of your company. The shopping and Kindle apps work great, Music works great on my iPad (and Kindle Fire and Fire TV), so I don't know what your problem is."
Amazon,Great App and even better with Prime Music,Dawod Albattat,10-Sep-14,5,"It's a great app and with Prime Music it became even better.I really wish if I could get access to Prime Music even when I'm not in the US,that's definitely would make it the best music streaming app ever.I contacted Amazon Customers Service and asked them about playing music through Prime Music outside the US.They told me that I must have a credit card issued in the USA in my Amazon account to be able to listen to Prime Music even when not in the US.I have deleted the US credit card and that what caused the problem."
Amazon,I dislike the updated user interface,Steven Glasser,27-Nov-16,4,I dislike the updated user interface. wish it was more seamlessly integrated into my Toyota in dash audio system. otherwise very very happy user.
Amazon,I like it,Sea Ocean View,11-May-17,5,It works
Amazon,Great.,J Hynes,21-Jan-16,5,"Have used it ""on the go"". Works great, choice is vast, service is clear and... well, I use it a lot."
Amazon,Great app,Amazon Customer,25-May-17,5,"Great app, lots of good tunes. So much available for free to prime members!"
Amazon,Four Stars,babybrother,30-Sep-17,4,good music
Amazon,Four Stars,Lisa Doucet,17-May-17,4,so far so good!
Amazon,Amazon music with prime music,nigel stacey,1-Jul-14,1,"I have tried downloading it my 3 units Desk top is OK but does not let me access all my playlistsMy Android only seem to have some of the Albums but mostly singles from the albums listedMy note pad I installed it, then I had a problem so I deleted it now it tells me I already have it loaded but I cannot find the icon to reinstall itAll you seem to want is for me to purchase more music though prime, when I can't play the music I already have loaded"
Amazon,Five Stars,Amazon Customer,14-Jun-17,5,Greatest thing ever
Amazon,Too much like right,shanea' thomas,24-Aug-17,3,"It's an alright music streaming service. My only issue is that its crazy how for Amazon to have all these options such as kindle, echo, music, prime, etc. they can't seem to keep up with the updated payment information for one Amazon account. It makes no sense to me AT ALL."
Amazon,4/5 Has a lot of music you'd want,Bill,22-Jun-16,4,It's improved now that my phone can control all music and can manage the equalizer without an in app setting but there are still intermittent pauses or breaks in music every so often. But overall I like this app a lot.
Amazon,Fundamental Process Flaws,RealSmartFun,21-Jul-15,1,"1) When you but a digital album you should be able to download in 1 or 2 clicks.  Amazon forces you to load the app, wait for the library to update (which takes some time), find it in the library, then download it.  If the internet were ubiquitous, I would not need to download. But since it isn't I download first. Please don't make this so hard.2) Each time I buy something, I am prompted to download the app (with a pop us that really pushes you to download the app). I already have the app, so quit confusing me."
Amazon,_Ÿ˜_,Janet,6-Sep-17,5,Selection is good for the type of music i preferEasy to search and download
Amazon,Terrible app,idateacher2,23-Nov-15,1,"Ugh, constant issues with the app not working. I receive an error code on many songs. Reinstall the app, have to reset up all playlists, redownload mp3s, clear cache, etc. and still it tanks. Now I can't even get it to download my purchase album- uuuuggggghhhhhh!!!!!!  I wish it would work as intended, as Prime Music is a great perk assuming we can actually use it as intended."
Amazon,Four Stars,Isaac K Atison,14-Mar-17,4,great work
Amazon,Four Stars,Robyn,14-Jun-16,4,good
Amazon,Five Stars,Keith,15-Jun-17,5,Pretty awesome access to tons of music included with my Prime membership.
Amazon,Amazon Music with Prime Music,PAE,19-Apr-15,2,"Very obtuse, difficult to navigate and select genre which are very limited.  I had an even harder time with it on my phone.  It also says you can ""download"" music if you are a Prime member but I haven't figured out how to do it without paying for the songs. If it is possible that is fine but it apparently isn't user friendly."
Amazon,Five Stars,RG,8-Jan-17,5,Incredibly good service
Amazon,It's much better than listening to the radio,bruce7872,23-Aug-16,5,"I use this all the time.  I have the app on my phone so I can take it with me every where I go.  I have found sooo much music from ""back in the day"" that I thought I'd never hear again.  It's much better than listening to the radio...no commercials!  It made all my other music apps obsolete...just plain love it!"
Amazon,I used to use Amazon music with my Prime account ...,Justin Ricketts,17-Oct-16,1,"I used to use Amazon music with my Prime account. Now Amazon won't install on my phone, so I can't. Until it gets fixed I can't give it more than one star."
Amazon,Love this perk with prime!,SuperMOM,21-Aug-16,5,I love being able to stream music free on my phone with the app. This is a great perk for amazon prime members!We stream at home and hook my phone to a cord that runs through the stereo and surround speakers so I can listen while cooking. I also do this in the car.I love all the chanel's offered.
Amazon,No artist data,WillPower,29-Jul-14,3,"When I use with Bluetooth in car  the displayed data is missing artist.  I can see track and album but artist data missing.  This only happens with Amazon music.  Google, songza, milk, Pandora, Spotify all display complete data"
