"Index","Product","Date","Stars","Review"
470,"Amazon",2017-07-12,4,"Four Stars Good but not competitive with Spotify or Apple Music"
474,"Amazon",2015-09-25,3,"Three Stars Works well when have good signal otherwise can be annoying when music cuts out."
478,"Amazon",2016-12-05,1,"... my music benefits if I pay as Prime user like everyone else Amazon is an App used worldwide so why if I have to be in Panama o another country out of USA or Spain etc I can not use my music benefits if I pay as Prime user like everyone else??? Very disappointed with this app cause I am unable to use it."
479,"Amazon",2017-04-03,3,"Amazon, take a cue from Pandora. A CLASSIC ROCK station with not ONE song by Led Zeppelin?? A JUAN GABRIEL station with ONE album from the singer and mixed with other genres having NOTHING to do with it. Additionally, songs such as Amor Eterno listing Juan Gabriel as the singer yet when I play it, it is not Juan Gabriel singing, and there are numerous amounts of songs like that. .An OLDIES station that plays a bunch of basically UNKNOWN songs. When building a play list, we are allowed to add duplicate songs without a warning. Same applies when suggested songs are listed with an option to ADD to my music when in fact the song is already in my music. I thought Prime Music would be replacing my Pandora, not any time soon. There is not enough room here to list all the issues and suggestions for improvement..."
483,"Amazon",2016-06-15,3,"Its ok it is ok. does not have all the songs I like, like Spotify does but it is free with prime so I like it. I cancelled Spotify sometimes I wish I did not."
485,"Amazon",2014-11-15,5,"Amazon Prime music is awesome I order a lot of stuff from Amazon but the 2day shipping is now a benefit to the music. My wife says that I am stuck in the 70's when it comes to music but I do like 50's and 60's rock and roll too. I have put almost 700 songs in my music library and I am not done yet. Thanks to my iPhone and my tablet and my awesome Bluetooth speaker I can take my favorite music anywhere. Amazon Prime is worth the cost just for the music and the videos."
501,"Amazon",2016-06-22,3,"Unstable alp. Somewhat unstable when opening. When get updates, my profile and playlists get all screwed up. Other that that pain in the ass issue. Okay app."
505,"Amazon",2016-06-02,5,"I like the lyrics displayed with each song I like the lyrics displayed with each song. Wishing to have a functional button that can turn off the vocals and each song can use like Karaoke song."
506,"Amazon",2016-08-14,1,"Frustrated! It hardly ever works and keeps giving me an error. I have updated it, using it on wifi or data does not matter. Always a problem"
511,"Amazon",2016-01-20,5,"I love you can get albums downloaded to prime account and ... I love you can get albums downloaded to prime account and then I can listen to music when I am on my Kindle for free! I wish they had more of the albums that I liked on prime, but it is great!"
512,"Amazon",2013-12-23,5,"Very good product Easier than i-tunes or notoriously confusing Winamp or MS medial player libraries. However, the quality of cataloging the songs or albums solely depends on quality of mp3 ID tags. Sometimes, the songs from the compilation albums may be split over several albums, and that is only because the ID tags associate the file with particular album. If you are to load your own library of albums anything can happen. However, the Mp3s downloaded from Amazon, whether the albums or compilations, require no action in fixing ID tags."
521,"Amazon",2017-04-15,5,"Five Stars Love that it includes some free music with prime. I would rather listen and then buy."
523,"Amazon",2017-11-04,5,"Five Stars Simple, ez to navigate"
525,"Amazon",2015-04-28,5,"Essential App for Prime If you have Amazon Prime then you need this app. Quick access to all the music that Amazon Prime offers."
530,"Amazon",2016-01-20,5,"Easy to navigate Easy to navigate. Great selection. Really loved that you can synch your music to the device. Curated channels are a bonus. I also enjoy creating my own mixes. Great addition to Prime."
533,"Amazon",2017-05-01,3,"Three Stars Needs more songs"
537,"Amazon",2013-04-24,2,"It went into external drives As the subject line says, I had CD's copied on 2 external drives totaling 18G as well as music on my C drive and it turned all the CD music on my external drives and the C drive into MP3 files. Now I have to recopy all my music, approx 22G to make CD's to play in my car. I or computer. It had no business changing the music I had put on these drives. I do not like the thought one bit of copying all my music back. They should put someway to convert MP3 back into CD's again. Now if you buy MP3 music that should stay the way it was purchased. Leave original music on the computer alone!!"
539,"Amazon",2016-10-05,5,"I love music the music I love on my cell phone, it is really great. now when I remember an old song that I haven't thought of for years, or hear a new song that i must have now I can add it to my library before i forget it, and chances are good it is prime eligible"
541,"Amazon",2017-05-06,5,"They added dates to the album info I contacted Amazon about how nice it is to be able to see the year an album was released and within weeks the android app did this. Excellent customer service and proof they listen!"
543,"Amazon",2014-07-27,4,"I ignore if I had bad luck with apps for Andrid or they lack of ... I am used to listen music in itunes radio or from my itunes library.But in Android I had very limited possibilities to listen music, I ignore if I had bad luck with apps for Andrid or they lack of good music apps for Android, but this, the Amazon app is a very good app for downloading your own purchased and free music! I now can listen good music in my Android cellphone too. I own Prime membership, so I wonder everyone can have free music without it."
