"Index","Product","Date","Stars","Review"
583,"Amazon",2017-05-03,5,"Awesome I love this app... it have ton of amaze music choice easy to use and my kid love the option for play list."
584,"Amazon",2016-01-19,5,"Five star NA"
585,"Amazon",2016-06-06,1,"Lack of music Lack of music"
591,"Amazon",2016-10-19,3,"I like the service a a Prime member I wish there be a way it would help me build playlists from my own music collection but aside from that I like the service a a Prime member. I would not pay the dollar 10 / month for a subscription service since I do not listen to that much music."
592,"Amazon",2014-08-06,2,"can be a great service... I have be use this service for about a month now and it have not be a easy to use a Spotify or Google music. I pay for the upgrade to storage space but it be not allow me to upload my music from home. It work for the bite that be on my laptop but it be just not a intuitive system at this point. a I pay for extra music storage space I be hopeful this be resolve soon it can be a great way for me to store and listen to my music!"
595,"Amazon",2016-06-06,3,"Meh Music play good but no way to rate song in the mobile app. The music selection be very limit and by no way compete with Google Music."
598,"Amazon",2016-04-26,5,"good than all the rest Great quality! good than other competitor by far!!!"
600,"Amazon",2016-06-17,5,"Love prime music! I love it. There be always new free choice available. It be easy to use and navigate. This be just one much reason that prime be great."
602,"Amazon",2016-08-09,1,"One Star bloat unfriendly interface nearly a bad a iTunes since delete will never reinstall or buy music from amazon again"
607,"Amazon",2017-05-02,2,"disappoint It do not sync correctly for year sad"
610,"Amazon",2011-08-25,1,"slo with unusable UI with many song on cloud drive I have be flip back and forth between Amazon Cloud Drive and Google Music for my 20 000 song collection. While both user interface be sluggish Amazon MP3 player be by far the bad of the two.... to the point of be unusable on my EVO 3d. There be extremely long pause while browse my collection and frequent force close. I really would prefer the functionality and layout of Amazon's app but the horrible lag in browse the UI be unacceptable. I cannot recommend this app for large music collection. Instead look at Google Music or Audiogalaxy the latter only if you can leave your music collection pc on all day. Both have android client with usable albiet slow interface for large collection."
614,"Amazon",2015-08-12,5,"Amazon Music with Prime Music Amazon Music with Prime Music be pretty awesome. I be sure I haven't begin to touch on what type of music can be play but I bet Alexa be tire on the 4 of July when we have company and everyone here be give her command she keep right up with them. Way to go Prime Music and Alexa. I haven't try it in my car."
615,"Amazon",2016-06-15,5,"Simply but noticeable. this be a nice solid piece that be not heavy in the ear! Good quality. smooth no rough edge. They be small but also noticeable."
616,"Amazon",2017-10-03,5,"Love it Love it."
619,"Amazon",2017-08-07,5,"Five star Very easy to use and there be a GREAT library of music!"
628,"Amazon",2016-11-28,4,"Great place to get the music. Love my amazon music. Great selection of music be available. I have down load a lot of free Jazz and country. It will not generate a radio station a good a Pandora but it seem to have much music available than Pandora."
633,"Amazon",2013-03-12,5,"a simple review I will keep this simple and not write page of exhaust material. This be a perfectly simple player with big time add perk: It link to your cloud and almost all cd purchase you have ever make on Amazon. it be on Roku for easy connection to a home surround system. You can add your own non Amazon purchase mp3s and download the file to your drive of choice for far use. The player can be load onto multiple device that all access your material. To sum up this be a highly flexible and functional player. Recommend!"
636,"Amazon",2016-07-07,5,"make Prime worth it. The music selection available with Prime music have be poor in the past but recently I have be very please with the selection and have actually have difficulty find music they do not have. Prime music be definitely a great bonus to the Prime subscription."
646,"Amazon",2014-06-30,2,"issue download to device I like the Amazon music service and the new Prime Music seem like a great idea but when I discover new music and want to download it so I can listen to it without be connect it do not always work and be very frustrate. If they make it much simple and allow music to be store to external memory card I would be happy and be able to purchase slot of music. I miss the old player so I use the standard player that come with my Samsung Galaxy S3"
